cover_category,texture_score,requested_payload_bytes,method,image_id,width,height,payload_original_bytes,embedded_bits,total_bpp,embedding_success,extraction_success,ber,mse,psnr,ssim,changed_pixels,changed_pixel_ratio,maximum_change,embedding_seconds,extraction_seconds,failure_reason
Mixed,0.22296747451285043,50000,GuardianPixel,0848.png,2040,1536,50000,361112,0.11524458741830065,True,True,0.0,0.019189453125,65.30017762796277,0.9999607956883484,179880,5.740655637254902,1,14.258530499995686,12.526437200023793,
Mixed,0.22296747451285043,50000,Sequential Replacement,0848.png,2040,1536,50000,361112,0.11524458741830065,True,True,0.0,0.019246578839869282,65.2872681782918,0.9998550060825996,180924,5.773973651960784,1,0.002566699986346066,0.00015889998758211732,
Mixed,0.22296747451285043,50000,Sequential Matching,0848.png,2040,1536,50000,361112,0.11524458741830065,True,True,0.0,0.019246578839869282,65.2872681782918,0.9998549938244264,180924,5.773973651960784,1,0.5869914999930188,0.09717570000793785,
Mixed,0.22296747451285043,50000,Keyed Random Matching,0848.png,2040,1536,50000,361112,0.11524458741830065,True,True,0.0,0.019214984170751633,65.29440329837934,0.9998844626700413,180627,5.76449525122549,1,2.8400128000066616,2.3169972999603488,
Mixed,0.22296747451285043,50000,Canny Synchronous,0848.png,2040,1536,50000,361112,0.11524458741830065,False,False,,,,,,,,,,"ValueError: Capacity error: Insufficient edge capacity. Need 361112 bits, but only found 216784 edge pixels."
Smooth,0.13163100596832705,5000,GuardianPixel,0852.png,2040,1152,5000,39976,0.017010484749455337,True,True,0.0,0.002827988834422658,73.6160267043831,0.9999909842080124,19923,0.8477583741830065,1,8.457462099962868,7.761101400014013,
Smooth,0.13163100596832705,5000,Sequential Replacement,0852.png,2040,1152,5000,39976,0.017010484749455337,True,True,0.0,0.002836073665577342,73.60362853631125,0.9999119798520592,19995,0.8508220996732025,1,0.0016549000283703208,2.6799971237778664e-05,
Smooth,0.13163100596832705,5000,Sequential Matching,0852.png,2040,1152,5000,39976,0.017010484749455337,True,True,0.0,0.002836073665577342,73.60362853631125,0.999907671487675,19995,0.8508220996732025,1,0.05674959998577833,0.004558699962217361,
Smooth,0.13163100596832705,5000,Keyed Random Matching,0852.png,2040,1152,5000,39976,0.017010484749455337,True,True,0.0,0.002854938271604938,73.57483638335489,0.9999721952140325,20128,0.8564814814814815,1,1.2579680000199005,1.1956582999555394,
Smooth,0.13163100596832705,5000,Canny Synchronous,0852.png,2040,1152,5000,39976,0.017010484749455337,True,False,0.4837652591554933,0.002843023783587509,73.59299868030226,0.9999967499258667,20044,0.8529071350762527,1,0.12576640001498163,0.052302899945061654,BIT_ERRORS
Smooth,0.13163100596832705,20000,GuardianPixel,0852.png,2040,1152,20000,144864,0.0616421568627451,True,True,0.0,0.010310712826797385,67.99791669780012,0.9999675060371876,72581,3.088448052832244,1,9.26575469999807,8.2026994000189,
Smooth,0.13163100596832705,20000,Sequential Replacement,0852.png,2040,1152,20000,144864,0.0616421568627451,True,True,0.0,0.010284898102759623,68.00880367572066,0.9996446197792523,72511,3.0854694308278865,1,0.0017272999975830317,7.080001523718238e-05,
Smooth,0.13163100596832705,20000,Sequential Matching,0852.png,2040,1152,20000,144864,0.0616421568627451,True,True,0.0,0.010284898102759623,68.00880367572066,0.9996298341295126,72511,3.0854694308278865,1,0.16390460002003238,0.028747999982442707,
Smooth,0.13163100596832705,20000,Keyed Random Matching,0852.png,2040,1152,20000,144864,0.0616421568627451,True,True,0.0,0.010267026370733479,68.01635683364262,0.9998951948063279,72385,3.0801079112200433,1,1.656283100019209,1.4523218999966048,
Smooth,0.13163100596832705,20000,Canny Synchronous,0852.png,2040,1152,20000,144864,0.0616421568627451,True,False,0.49910260658272587,0.010296103395061729,68.00407465697367,0.9999872999979226,72590,3.0888310185185186,1,0.27701010002056137,0.07412209996255115,BIT_ERRORS
Smooth,0.13163100596832705,50000,GuardianPixel,0852.png,2040,1152,50000,348168,0.1481515522875817,True,True,0.0,0.02467518836238199,64.20819884250416,0.9999090020537497,173625,7.388046364379084,1,10.291442100016866,8.863348899991252,
Smooth,0.13163100596832705,50000,Sequential Replacement,0852.png,2040,1152,50000,348168,0.1481515522875817,True,True,0.0,0.02465065019063181,64.21251982062793,0.9992641257623457,173793,7.395195057189542,1,0.0023366999812424183,0.00015979999443516135,
Smooth,0.13163100596832705,50000,Sequential Matching,0852.png,2040,1152,50000,348168,0.1481515522875817,True,True,0.0,0.02465065019063181,64.21251982062793,0.9992304622787903,173793,7.395195057189542,1,0.41325129999313504,0.09273939998820424,
Smooth,0.13163100596832705,50000,Keyed Random Matching,0852.png,2040,1152,50000,348168,0.1481515522875817,True,True,0.0,0.02470554193899782,64.20285975885348,0.9997241866542127,174180,7.411662581699346,1,2.4137651000055484,1.9998286999762058,
Smooth,0.13163100596832705,50000,Canny Synchronous,0852.png,2040,1152,50000,348168,0.1481515522875817,False,False,,,,,,,,,,"ValueError: Capacity error: Insufficient edge capacity. Need 348168 bits, but only found 158637 edge pixels."
Smooth,0.13614567322320936,5000,GuardianPixel,0857.png,2040,1416,5000,40256,0.013935969868173258,True,True,0.0,0.0023373167534433735,74.44362788847614,0.9999936506822591,20236,0.7005372770577157,1,11.798785099992529,10.045974000007845,
Smooth,0.13614567322320936,5000,Sequential Replacement,0857.png,2040,1416,5000,40256,0.013935969868173258,True,True,0.0,0.0023190844134263876,74.47763803856459,0.9999815369300089,20097,0.6957253240279163,1,0.001725299982354045,2.4800014216452837e-05,
Smooth,0.13614567322320936,5000,Sequential Matching,0857.png,2040,1416,5000,40256,0.013935969868173258,True,True,0.0,0.0023190844134263876,74.47763803856459,0.9999815599076616,20097,0.6957253240279163,1,0.08081839996157214,0.004421700024977326,
Smooth,0.13614567322320936,5000,Keyed Random Matching,0857.png,2040,1416,5000,40256,0.013935969868173258,True,True,0.0,0.0023095066651896163,74.49561140918428,0.9999776754176509,20014,0.6928519995568849,1,1.4743001000024378,1.3867395999841392,
Smooth,0.13614567322320936,5000,Canny Synchronous,0857.png,2040,1416,5000,40256,0.013935969868173258,False,False,,,,,,,,,,"ValueError: Capacity error: Insufficient edge capacity. Need 40256 bits, but only found 16579 edge pixels."
Smooth,0.13614567322320936,20000,GuardianPixel,0857.png,2040,1416,20000,145768,0.05046250138473468,True,True,0.0,0.008425764373546028,68.87471050950043,0.9999686163572564,72932,2.5247867508585355,1,12.097464599995874,10.591558500018436,
Smooth,0.13614567322320936,20000,Sequential Replacement,0857.png,2040,1416,20000,145768,0.05046250138473468,True,True,0.0,0.008401416122004358,68.88727865027855,0.9999252364726519,72806,2.520424836601307,1,0.001942100003361702,7.00999516993761e-05,
Smooth,0.13614567322320936,20000,Sequential Matching,0857.png,2040,1416,20000,145768,0.05046250138473468,True,True,0.0,0.008401416122004358,68.88727865027855,0.9999252360429088,72806,2.520424836601307,1,0.23509349999949336,0.02719629998318851,
Smooth,0.13614567322320936,20000,Keyed Random Matching,0857.png,2040,1416,20000,145768,0.05046250138473468,True,True,0.0,0.008407070455300765,68.88435673838504,0.999918484317293,72855,2.522121136590229,1,1.8540838000481017,1.634671600011643,
Smooth,0.13614567322320936,20000,Canny Synchronous,0857.png,2040,1416,20000,145768,0.05046250138473468,False,False,,,,,,,,,,"ValueError: Capacity error: Insufficient edge capacity. Need 145768 bits, but only found 16579 edge pixels."
Smooth,0.13614567322320936,50000,GuardianPixel,0857.png,2040,1416,50000,352264,0.12194804475462502,True,True,0.0,0.02028867102396514,65.05826760648822,0.9998894695976047,175447,6.073688656253462,1,26.117059500014875,12.077255000011064,
Smooth,0.13614567322320936,50000,Sequential Replacement,0857.png,2040,1416,50000,352264,0.12194804475462502,True,True,0.0,0.02037775562202282,65.03924011160508,0.9998117433301478,176592,6.113326686606846,1,0.0022758000413887203,0.00016879994655027986,
Smooth,0.13614567322320936,50000,Sequential Matching,0857.png,2040,1416,50000,352264,0.12194804475462502,True,True,0.0,0.02037775562202282,65.03924011160508,0.999811749134104,176592,6.113326686606846,1,0.5771844999981113,0.09657430002698675,
Smooth,0.13614567322320936,50000,Keyed Random Matching,0857.png,2040,1416,50000,352264,0.12194804475462502,True,True,0.0,0.020337598316162622,65.04780695448443,0.9998030142555424,176244,6.101279494848787,1,2.756817800051067,2.222121700004209,
Smooth,0.13614567322320936,50000,Canny Synchronous,0857.png,2040,1416,50000,352264,0.12194804475462502,False,False,,,,,,,,,,"ValueError: Capacity error: Insufficient edge capacity. Need 352264 bits, but only found 16579 edge pixels."
Mixed,0.2163372341551858,5000,GuardianPixel,0865.png,2040,1536,5000,40904,0.013054023692810458,True,True,0.0,0.002163968886165577,74.77829348732705,0.9999959215504247,20326,0.6486800449346406,1,12.865678399975877,11.141258299991023,
Mixed,0.2163372341551858,5000,Sequential Replacement,0865.png,2040,1536,5000,40904,0.013054023692810458,True,True,0.0,0.00217705354711329,74.75211249727677,0.9999770053644895,20465,0.6531160641339869,1,0.0018987999646924436,2.6800029445439577e-05,
Mixed,0.2163372341551858,5000,Sequential Matching,0865.png,2040,1536,5000,40904,0.013054023692810458,True,True,0.0,0.00217705354711329,74.75211249727677,0.9999769556023229,20465,0.6531160641339869,1,0.08960710000246763,0.005188399984035641,
Mixed,0.2163372341551858,5000,Keyed Random Matching,0865.png,2040,1536,5000,40904,0.013054023692810458,True,True,0.0,0.002177691823257081,74.75083940419972,0.9999838800811042,20471,0.6533075469771242,1,1.5761192999780178,1.509514199977275,
Mixed,0.2163372341551858,5000,Canny Synchronous,0865.png,2040,1536,5000,40904,0.013054023692810458,True,False,0.49694406415020537,0.0021771599264705883,74.75190028917923,0.9999975346552556,20466,0.6531479779411765,1,0.15854779997607693,0.0718576000072062,BIT_ERRORS
Mixed,0.2163372341551858,20000,GuardianPixel,0865.png,2040,1536,20000,148864,0.04750816993464052,True,True,0.0,0.007887603826252722,69.1613527186493,0.999986243685053,74040,2.3628982843137254,1,13.465193600044586,12.620732000039425,
Mixed,0.2163372341551858,20000,Sequential Replacement,0865.png,2040,1536,20000,148864,0.04750816993464052,True,True,0.0,0.007912496595860567,69.1476682468601,0.9999000701665732,74380,2.37374897875817,1,0.0019927999819628894,7.270002970471978e-05,
Mixed,0.2163372341551858,20000,Sequential Matching,0865.png,2040,1536,20000,148864,0.04750816993464052,True,True,0.0,0.007912496595860567,69.1476682468601,0.9998996425606067,74380,2.37374897875817,1,0.24683619994902983,0.02764360001310706,
Mixed,0.2163372341551858,20000,Keyed Random Matching,0865.png,2040,1536,20000,148864,0.04750816993464052,True,True,0.0,0.00792973005174292,69.13821957791663,0.9999412934310893,74542,2.3789190155228757,1,1.9814408000092953,1.7585825999849476,
Mixed,0.2163372341551858,20000,Canny Synchronous,0865.png,2040,1536,20000,148864,0.04750816993464052,True,False,0.4985691638005159,0.00790249693627451,69.15316024728243,0.9999909608281717,74286,2.370749080882353,1,0.3241111999959685,0.09408800001256168,BIT_ERRORS
Mixed,0.2163372341551858,50000,GuardianPixel,0865.png,2040,1536,50000,357192,0.11399356617647059,True,True,0.0,0.01899339596949891,65.34477738471256,0.9999641640705956,178108,5.684104370915033,1,14.897668500023428,12.70487699995283,
Mixed,0.2163372341551858,50000,Sequential Replacement,0865.png,2040,1536,50000,357192,0.11399356617647059,True,True,0.0,0.01903722426470588,65.33476734802679,0.9997495378297057,178956,5.7111672794117645,1,0.0024175000144168735,0.00015999999595806003,
Mixed,0.2163372341551858,50000,Sequential Matching,0865.png,2040,1536,50000,357192,0.11399356617647059,True,True,0.0,0.01903722426470588,65.33476734802679,0.9997479259982924,178956,5.7111672794117645,1,0.5854149999795482,0.09744789998512715,
Mixed,0.2163372341551858,50000,Keyed Random Matching,0865.png,2040,1536,50000,357192,0.11399356617647059,True,True,0.0,0.01895435474537037,65.35371356346813,0.9998602888697666,178177,5.686306423611111,1,2.8219267000094987,2.3353340000030585,
Mixed,0.2163372341551858,50000,Canny Synchronous,0865.png,2040,1536,50000,357192,0.11399356617647059,False,False,,,,,,,,,,"ValueError: Capacity error: Insufficient edge capacity. Need 357192 bits, but only found 303413 edge pixels."
Smooth,0.07460631833972266,5000,GuardianPixel,0868.png,2040,1356,5000,40408,0.01460755393602869,True,True,0.0,0.0024671274606204332,74.20888773593757,0.9999927850558913,20455,0.7394513852738736,1,9.939727600023616,8.514238099975046,
Smooth,0.07460631833972266,5000,Sequential Replacement,0868.png,2040,1356,5000,40408,0.01460755393602869,True,True,0.0,0.0024271212909942738,74.27988880912861,0.9999757985424691,20142,0.7281363872982821,1,0.0016388999647460878,2.6300025638192892e-05,
Smooth,0.07460631833972266,5000,Sequential Matching,0868.png,2040,1356,5000,40408,0.01460755393602869,True,True,0.0,0.0024271212909942738,74.27988880912861,0.9999650878322784,20142,0.7281363872982821,1,0.08023490000050515,0.0044995000353083014,
Smooth,0.07460631833972266,5000,Keyed Random Matching,0868.png,2040,1356,5000,40408,0.01460755393602869,True,True,0.0,0.0024302543042782503,74.27428639876126,0.9999645730008891,20168,0.7290762912834751,1,1.6048223999678157,1.8712179000140168,
Smooth,0.07460631833972266,5000,Canny Synchronous,0868.png,2040,1356,5000,40408,0.01460755393602869,True,False,0.4868590378142942,0.00244748587734012,74.2436016638291,0.9999979271630766,20311,0.7342457632020359,1,0.14039640000555664,0.05968619999475777,BIT_ERRORS
Smooth,0.07460631833972266,20000,GuardianPixel,0868.png,2040,1356,20000,144488,0.0522326334663659,True,True,0.0,0.008684592322671448,68.74330924517696,0.999980321148206,71997,2.6027025854589625,1,10.972398599958979,9.559431100031361,
Smooth,0.07460631833972266,20000,Sequential Replacement,0868.png,2040,1356,20000,144488,0.0522326334663659,True,True,0.0,0.008731467021420171,68.71993142845997,0.9999037777003603,72460,2.619440106426051,1,0.0021871000062674284,8.129997877404094e-05,
Smooth,0.07460631833972266,20000,Sequential Matching,0868.png,2040,1356,20000,144488,0.0522326334663659,True,True,0.0,0.008731467021420171,68.71993142845997,0.9998581255288376,72460,2.619440106426051,1,0.36236549995373935,0.029217700008302927,
Smooth,0.07460631833972266,20000,Keyed Random Matching,0868.png,2040,1356,20000,144488,0.0522326334663659,True,True,0.0,0.00871580195500029,68.727730074474,0.9998722789715879,72330,2.614740586500087,1,1.916035100002773,1.8075678999884985,
Smooth,0.07460631833972266,20000,Canny Synchronous,0868.png,2040,1356,20000,144488,0.0522326334663659,False,False,,,,,,,,,,"ValueError: Capacity error: Insufficient edge capacity. Need 144488 bits, but only found 79923 edge pixels."
Smooth,0.07460631833972266,50000,GuardianPixel,0868.png,2040,1356,50000,343872,0.12431025507548152,True,True,0.0,0.020734522914377156,64.96386313839062,0.9999426251385216,171866,6.21298224304471,1,12.209908799966797,10.686676100012846,
Smooth,0.07460631833972266,50000,Sequential Replacement,0868.png,2040,1356,50000,343872,0.12431025507548152,True,True,0.0,0.020704879788690303,64.97007647510317,0.9997642997592858,171824,6.211463936607091,1,0.0022320999996736646,0.00015239999629557133,
Smooth,0.07460631833972266,50000,Sequential Matching,0868.png,2040,1356,50000,343872,0.12431025507548152,True,True,0.0,0.020704879788690303,64.97007647510317,0.9996551491835817,171824,6.211463936607091,1,0.698089900019113,0.10765409999294207,
Smooth,0.07460631833972266,50000,Keyed Random Matching,0868.png,2040,1356,50000,343872,0.12431025507548152,True,True,0.0,0.020781036111593112,64.95413163829151,0.9996959133312807,172456,6.234310833477934,1,2.9532777999993414,2.4277863999595866,
Smooth,0.07460631833972266,50000,Canny Synchronous,0868.png,2040,1356,50000,343872,0.12431025507548152,False,False,,,,,,,,,,"ValueError: Capacity error: Insufficient edge capacity. Need 343872 bits, but only found 79923 edge pixels."
Mixed,0.2238073570899485,5000,GuardianPixel,0878.png,2040,1740,5000,41360,0.011652017128690557,True,True,0.0,0.0019317669596574261,75.27125627111035,0.9999959846735614,20559,0.5791920216362407,1,15.10416799999075,12.575399800029118,
Mixed,0.2238073570899485,5000,Sequential Replacement,0878.png,2040,1740,5000,41360,0.011652017128690557,True,True,0.0,0.0019390917286454812,75.25482007022676,0.9999849058483744,20649,0.5817275185936444,1,0.0020993000362068415,2.729997504502535e-05,
Mixed,0.2238073570899485,5000,Sequential Matching,0878.png,2040,1740,5000,41360,0.011652017128690557,True,True,0.0,0.0019390917286454812,75.25482007022676,0.9999849134875992,20649,0.5817275185936444,1,0.08817530004307628,0.004842200025450438,
Mixed,0.2238073570899485,5000,Keyed Random Matching,0878.png,2040,1740,5000,41360,0.011652017128690557,True,True,0.0,0.0019406881526556983,75.2512460624286,0.9999862846070123,20666,0.5822064457967094,1,1.703312499972526,1.6786081999889575,
Mixed,0.2238073570899485,5000,Canny Synchronous,0878.png,2040,1740,5000,41360,0.011652017128690557,True,False,0.4950676982591876,0.0019389978213507626,75.25503039760258,0.999997641533133,20648,0.5816993464052287,1,0.17558389995247126,0.07075409998651594,BIT_ERRORS
Mixed,0.2238073570899485,20000,GuardianPixel,0878.png,2040,1740,20000,151792,0.04276312823980167,True,True,0.0,0.00712962962962963,69.60013391182378,0.9999850143737038,75811,2.135761775974758,1,14.44412610004656,12.370120500039775,
Mixed,0.2238073570899485,20000,Sequential Replacement,0878.png,2040,1740,20000,151792,0.04276312823980167,True,True,0.0,0.007138456915333183,69.59476018220941,0.9999433746501181,76016,2.141537074599955,1,0.005350799998268485,0.00019180000526830554,
Mixed,0.2238073570899485,20000,Sequential Matching,0878.png,2040,1740,20000,151792,0.04276312823980167,True,True,0.0,0.007138456915333183,69.59476018220941,0.999943369588762,76016,2.141537074599955,1,0.2494913000264205,0.0312011000351049,
Mixed,0.2238073570899485,20000,Keyed Random Matching,0878.png,2040,1740,20000,151792,0.04276312823980167,True,True,0.0,0.007124558635714822,69.60322395767821,0.9999491288217186,75868,2.1373675907144465,1,2.1109793999930844,1.9521609999937937,
Mixed,0.2238073570899485,20000,Canny Synchronous,0878.png,2040,1740,20000,151792,0.04276312823980167,True,False,0.497885264045536,0.0071420253925324915,69.59258970931458,0.9999904160061002,76054,2.1426076177597477,1,0.31853240000782534,0.09677559998817742,BIT_ERRORS
Mixed,0.2238073570899485,50000,GuardianPixel,0878.png,2040,1740,50000,362872,0.10222898354744196,True,True,0.0,0.01704464352790925,65.81492438053417,0.9999602586163996,181021,5.099757719179626,1,15.690200400014874,13.488122200011276,
Mixed,0.2238073570899485,50000,Sequential Replacement,0878.png,2040,1740,50000,362872,0.10222898354744196,True,True,0.0,0.017018443392682745,65.82160526440381,0.9998630239680678,181226,5.105533017804823,1,0.0025631000171415508,0.00016930000856518745,
Mixed,0.2238073570899485,50000,Sequential Matching,0878.png,2040,1740,50000,362872,0.10222898354744196,True,True,0.0,0.017018443392682745,65.82160526440381,0.9998630057833923,181226,5.105533017804823,1,0.5654727999935858,0.097670899995137,
Mixed,0.2238073570899485,50000,Keyed Random Matching,0878.png,2040,1740,50000,362872,0.10222898354744196,True,True,0.0,0.017010461272631658,65.82364270333389,0.9998785394541816,181141,5.103138381789497,1,3.117240000050515,2.4237333000055514,
Mixed,0.2238073570899485,50000,Canny Synchronous,0878.png,2040,1740,50000,362872,0.10222898354744196,False,False,,,,,,,,,,"ValueError: Capacity error: Insufficient edge capacity. Need 362872 bits, but only found 223028 edge pixels."
Textured,0.33775049959705783,5000,GuardianPixel,0895.png,2040,1284,5000,40240,0.015362531305357034,True,True,0.0,0.002581037607150856,74.0128602836623,0.9999981795002545,20268,0.7737768004398021,1,8.879872500023339,7.847546400036663,
Textured,0.33775049959705783,5000,Sequential Replacement,0895.png,2040,1284,5000,40240,0.015362531305357034,True,True,0.0,0.002546550811394132,74.07128014780243,0.9999974180229979,20011,0.7639652434182396,1,0.0015953000402078032,2.6999972760677338e-05,
Textured,0.33775049959705783,5000,Sequential Matching,0895.png,2040,1284,5000,40240,0.015362531305357034,True,True,0.0,0.002546550811394132,74.07128014780243,0.9999974227395511,20011,0.7639652434182396,1,0.07657770003424957,0.004454700043424964,
Textured,0.33775049959705783,5000,Keyed Random Matching,0895.png,2040,1284,5000,40240,0.015362531305357034,True,True,0.0,0.0025623307474599392,74.04445172802855,0.9999941531737043,20135,0.7686992242379818,1,1.4113641000003554,1.339298199978657,
Textured,0.33775049959705783,5000,Canny Synchronous,0895.png,2040,1284,5000,40240,0.015362531305357034,True,False,0.4959493041749503,0.0025531682039378577,74.0600093359374,0.9999976060945146,20063,0.7659504611813573,1,0.19163740001386032,0.09933890000684187,BIT_ERRORS
Textured,0.33775049959705783,20000,GuardianPixel,0895.png,2040,1284,20000,147112,0.05616333760918698,True,True,0.0,0.009398224502677499,68.40034545727958,0.9999936798830523,73725,2.814618838189481,1,9.61548080004286,8.393576300004497,
Textured,0.33775049959705783,20000,Sequential Replacement,0895.png,2040,1284,20000,147112,0.05616333760918698,True,True,0.0,0.009367173660741555,68.41471789052214,0.9999876443158725,73608,2.8101520982224666,1,0.0018130000098608434,7.150002056732774e-05,
Textured,0.33775049959705783,20000,Sequential Matching,0895.png,2040,1284,20000,147112,0.05616333760918698,True,True,0.0,0.009367173660741555,68.41471789052214,0.9999876420950214,73608,2.8101520982224666,1,0.2300305999815464,0.02577419998124242,
Textured,0.33775049959705783,20000,Keyed Random Matching,0895.png,2040,1284,20000,147112,0.05616333760918698,True,True,0.0,0.009380281188280088,68.40864503652166,0.9999787728228874,73711,2.8140843564840266,1,1.7241377000464126,1.5155660000164062,
Textured,0.33775049959705783,20000,Canny Synchronous,0895.png,2040,1284,20000,147112,0.05616333760918698,True,False,0.49854532601011475,0.009356102253985707,68.41985401247354,0.9999920859516614,73521,2.806830676195712,1,0.3492532999953255,0.2805176000110805,BIT_ERRORS
Textured,0.33775049959705783,50000,GuardianPixel,0895.png,2040,1284,50000,354408,0.1353032801905809,True,True,0.0,0.022486663408873415,64.6115534165353,0.9999844648672845,176277,6.7297736851750045,1,12.47574009996606,10.501828400010709,
Textured,0.33775049959705783,50000,Sequential Replacement,0895.png,2040,1284,50000,354408,0.1353032801905809,True,True,0.0,0.022454721764095045,64.61772682768078,0.9999246428359242,176451,6.7364165292285145,1,0.0021585000213235617,0.00016629998572170734,
Textured,0.33775049959705783,50000,Sequential Matching,0895.png,2040,1284,50000,354408,0.1353032801905809,True,True,0.0,0.022454721764095045,64.61772682768078,0.9999245393497297,176451,6.7364165292285145,1,0.7258481999742799,0.10358450002968311,
Textured,0.33775049959705783,50000,Keyed Random Matching,0895.png,2040,1284,50000,354408,0.1353032801905809,True,True,0.0,0.022589232993301164,64.59178875960477,0.9999486863250024,177508,6.7767698979903495,1,5.185025499959011,5.22810390003724,
Textured,0.33775049959705783,50000,Canny Synchronous,0895.png,2040,1284,50000,354408,0.1353032801905809,True,False,0.49727997110674704,0.022561999877832754,64.59702768330855,0.9999823248960785,177294,6.768599963349827,1,2.17253919999348,0.3825465000118129,BIT_ERRORS
Textured,0.3818213154868821,5000,GuardianPixel,0897.png,2040,1368,5000,40968,0.014680082559339525,True,True,0.0,0.002445008217712036,74.24800037735064,0.999998280124799,20460,0.7331441348469212,1,16.31990709999809,8.81203779997304,
Textured,0.3818213154868821,5000,Sequential Replacement,0897.png,2040,1368,5000,40968,0.014680082559339525,True,True,0.0,0.002463402515002102,74.21544980388241,0.9999968487021785,20624,0.7390207545006306,1,0.0018559999880380929,2.589996438473463e-05,
Textured,0.3818213154868821,5000,Sequential Matching,0897.png,2040,1368,5000,40968,0.014680082559339525,True,True,0.0,0.002463402515002102,74.21544980388241,0.9999968457063356,20624,0.7390207545006306,1,0.09127760003320873,0.004595500009600073,
Textured,0.3818213154868821,5000,Keyed Random Matching,0897.png,2040,1368,5000,40968,0.014680082559339525,True,True,0.0,0.0024472776440010702,74.2439711794952,0.9999952519052865,20489,0.734183293200321,1,1.4045733999810182,1.322341300023254,
Textured,0.3818213154868821,5000,Canny Synchronous,0897.png,2040,1368,5000,40968,0.014680082559339525,True,False,0.4937268111696934,0.0024561164621794136,74.22831404879767,0.9999987394354166,20563,0.7368349386538241,1,0.17565039999317378,0.09011679998366162,BIT_ERRORS
Textured,0.3818213154868821,20000,GuardianPixel,0897.png,2040,1368,20000,150976,0.05409930053892902,True,True,0.0,0.00902562779497764,68.57602941047881,0.9999934702619795,75443,2.703352539846348,1,10.665036499965936,8.935882700025104,
Textured,0.3818213154868821,20000,Sequential Replacement,0897.png,2040,1368,20000,150976,0.05409930053892902,True,True,0.0,0.009040558231089707,68.56885113003518,0.999985837586845,75689,2.712167469326912,1,0.001860200020018965,7.43999844416976e-05,
Textured,0.3818213154868821,20000,Sequential Matching,0897.png,2040,1368,20000,150976,0.05409930053892902,True,True,0.0,0.009040558231089707,68.56885113003518,0.9999858260239951,75689,2.712167469326912,1,0.2391281999880448,0.028440199967008084,
Textured,0.3818213154868821,20000,Keyed Random Matching,0897.png,2040,1368,20000,150976,0.05409930053892902,True,True,0.0,0.009074838512403012,68.55241455401774,0.9999824719977654,75976,2.7224515537209037,1,1.9580372999771498,1.7699344999855384,
Textured,0.3818213154868821,20000,Canny Synchronous,0897.png,2040,1368,20000,150976,0.05409930053892902,True,False,0.49611858838490885,0.009034227726178191,68.5718932722433,0.9999952214926955,75636,2.710268317853457,1,0.38664240000071004,0.13355199998477474,BIT_ERRORS
Textured,0.3818213154868821,50000,GuardianPixel,0897.png,2040,1368,50000,361120,0.12940029813094828,True,True,0.0,0.021498991896953715,64.80662264852525,0.9999838741144225,179466,6.430813553491572,1,11.50866859999951,9.93863859999692,
Textured,0.3818213154868821,50000,Sequential Replacement,0897.png,2040,1368,50000,361120,0.12940029813094828,True,True,0.0,0.02158487176547032,64.78930887987462,0.9999653254053515,180712,6.4754615296410964,1,0.0022196999634616077,0.0001598999951966107,
Textured,0.3818213154868821,50000,Sequential Matching,0897.png,2040,1368,50000,361120,0.12940029813094828,True,True,0.0,0.02158487176547032,64.78930887987462,0.9999653140577278,180712,6.4754615296410964,1,0.5599538999958895,0.09547679999377578,
Textured,0.3818213154868821,50000,Keyed Random Matching,0897.png,2040,1368,50000,361120,0.12940029813094828,True,True,0.0,0.021550591484157014,64.79621166427758,0.9999584397001211,180425,6.465177445247104,1,2.7382372999563813,2.228017400018871,
Textured,0.3818213154868821,50000,Canny Synchronous,0897.png,2040,1368,50000,361120,0.12940029813094828,True,False,0.49826373504652194,0.02155596644115736,64.79512862063403,0.9999887756832604,180470,6.466789932347209,1,0.6558466000133194,0.1813743999809958,BIT_ERRORS
Smooth,0.12120442923996275,5000,GuardianPixel,0898.png,2040,1356,5000,39952,0.014442709237087166,True,True,0.0,0.0024213372664700097,74.29025074621006,0.999993959782313,20085,0.7260758285615131,1,9.404908300028183,8.2531914000283,
Smooth,0.12120442923996275,5000,Sequential Replacement,0898.png,2040,1356,5000,39952,0.014442709237087166,True,True,0.0,0.002403141689320763,74.32300983290783,0.9999716885500373,19943,0.7209425067962288,1,0.0016833000117912889,2.6500027161091566e-05,
Smooth,0.12120442923996275,5000,Sequential Matching,0898.png,2040,1356,5000,39952,0.014442709237087166,True,True,0.0,0.002403141689320763,74.32300983290783,0.9999716894665007,19943,0.7209425067962288,1,0.07868480001343414,0.004453199973795563,
Smooth,0.12120442923996275,5000,Keyed Random Matching,0898.png,2040,1356,5000,39952,0.014442709237087166,True,True,0.0,0.002411215223552548,74.30844383908305,0.9999715777784363,20010,0.7233645670657644,1,1.5289022999932058,1.3392903999774717,
Smooth,0.12120442923996275,5000,Canny Synchronous,0898.png,2040,1356,5000,39952,0.014442709237087166,True,False,0.4905887064477373,0.0024179632521641892,74.29630664634136,0.9999978105874417,20066,0.7253889756492568,1,0.12637759995413944,0.05253430001903325,BIT_ERRORS
Smooth,0.12120442923996275,20000,GuardianPixel,0898.png,2040,1356,20000,144760,0.05233096188327838,True,True,0.0,0.008736046040835213,68.71765446676206,0.9999799056700335,72409,2.6175964486089423,1,10.068053899973165,8.72370759997284,
