cover_category,texture_score,requested_payload_bytes,method,image_id,width,height,payload_original_bytes,embedded_bits,total_bpp,embedding_success,extraction_success,ber,mse,psnr,ssim,changed_pixels,changed_pixel_ratio,maximum_change,embedding_seconds,extraction_seconds,histogram_l1_mean,histogram_chi_square_mean,cover_lsb_chi_square_statistic,stego_lsb_chi_square_statistic,lsb_chi_square_statistic_change,absolute_lsb_chi_square_statistic_change,cover_rs_combined_imbalance,stego_rs_combined_imbalance,rs_combined_imbalance_change,absolute_rs_combined_imbalance_change,smooth_pixel_fraction,smooth_region_change_ratio,mean_modified_position_suitability,mean_image_suitability,suitability_gain,failure_reason
Textured,0.25116261848724836,5000,GuardianPixel,0801.png,2040,1356,5000,40704,0.014714558389727572,True,True,0.0,0.002452426398287929,74.23484378576197,0.9999963359136131,20343,0.7354025681068888,1,9.625651600013953,8.169858199951705,0.0005181521969653165,1.1701003165274406e-07,2222.41398440649,2215.242465518133,-7.171518888356786,7.171518888356786,0.13066256000925444,0.13066256000925444,0.0,0.0,0.25,0.041980042274984024,0.8099895119667053,0.3215678036212921,2.518876276931703,
Textured,0.25116261848724836,5000,Sequential Replacement,0801.png,2040,1356,5000,40704,0.014714558389727572,True,True,0.0,0.002470139973393487,74.20358797102166,0.9999886609627545,20499,0.7410419920180462,1,0.0019129000138491392,2.6100024115294218e-05,0.0002585940964389708,8.471222191790199e-08,2222.41398440649,2211.3605368393883,-11.053447567101557,11.053447567101557,0.13066256000925444,0.13046734918156053,-0.00019521082769391462,0.00019521082769391462,0.25,0.3407483291867896,0.2669169306755066,0.3215678036212921,0.8300486792199276,
Textured,0.25116261848724836,5000,Sequential Matching,0801.png,2040,1356,5000,40704,0.014714558389727572,True,True,0.0,0.002470139973393487,74.20358797102166,0.9999886741994501,20499,0.7410419920180462,1,0.08064370002830401,0.004596100014168769,0.0002687161393564269,9.710955634599397e-08,2222.41398440649,2216.382557904513,-6.031426501976966,6.031426501976966,0.13066256000925444,0.13042396899762854,-0.0002385910116259049,0.0002385910116259049,0.25,0.3407483291867896,0.2669169306755066,0.3215678036212921,0.8300486792199276,
Textured,0.25116261848724836,5000,Keyed Random Matching,0801.png,2040,1356,5000,40704,0.014714558389727572,True,True,0.0,0.0024514623942005513,74.23655125376864,0.9999893791150192,20344,0.7354387182601654,1,1.381354500015732,1.3186545000062324,0.00029835926504328544,1.0659264886824192e-07,2222.41398440649,2222.4838363927606,0.06985198627080536,0.06985198627080536,0.13066256000925444,0.13047313320608478,-0.0001894268031696622,0.0001894268031696622,0.25,0.2503440817931577,0.32191038131713867,0.3215678036212921,1.001065335807841,
Textured,0.25116261848724836,5000,Canny Synchronous,0801.png,2040,1356,5000,40704,0.014714558389727572,True,False,0.49764150943396224,0.0024580899223012706,74.22482594585614,0.9999972171882101,20399,0.7374269766903812,1,0.14215500000864267,0.06479650002438575,0.00023015597586133934,7.152303813449125e-08,2222.41398440649,2218.130740871291,-4.283243535198835,4.283243535198835,0.13066256000925444,0.130718954248366,5.639423911155128e-05,5.639423911155128e-05,0.25,0.0004902201088288642,0.5170580148696899,0.3215678036212921,1.6079284339007556,BIT_ERRORS
Mixed,0.22069801099321698,500,GuardianPixel,0809.png,2040,1356,500,6504,0.002351205969113309,True,True,0.0,0.0004072917269169221,82.03174772266861,0.9999990510501965,3380,0.12218751807507665,1,9.517647700035013,7.98353029997088,0.00018990880521333134,2.3569152778186387e-08,1792.4767784912178,1789.9818586651004,-2.494919826117439,2.494919826117439,0.15082422349470762,0.1508083174272659,-1.5906067441728844e-05,1.5906067441728844e-05,0.25,0.08195266272189348,0.7442770004272461,0.2910262644290924,2.5574221003293216,
Mixed,0.22069801099321698,500,Sequential Replacement,0809.png,2040,1356,500,6504,0.002351205969113309,True,True,0.0,0.00039644668093392714,82.14895574594541,0.9999989190510634,3290,0.11893400428017815,1,0.0015805000439286232,1.2599979527294636e-05,0.00011809050070372329,1.8833704422640387e-08,1792.4767784912178,1791.0220724739545,-1.4547060172633337,1.4547060172633337,0.15082422349470762,0.15079674937821735,-2.7474116490261435e-05,2.7474116490261435e-05,0.25,0.6510638297872341,0.16386599838733673,0.2910262644290924,0.5630625768735802,
Mixed,0.22069801099321698,500,Sequential Matching,0809.png,2040,1356,500,6504,0.002351205969113309,True,True,0.0,0.00039644668093392714,82.14895574594541,0.999998918800025,3290,0.11893400428017815,1,0.03479800000786781,0.0007129000150598586,0.00010555844756781681,1.4424200603813885e-08,1792.4767784912178,1791.7269295685005,-0.7498489227173195,0.7498489227173195,0.15082422349470762,0.15076059922494073,-6.362426976688762e-05,6.362426976688762e-05,0.25,0.6510638297872341,0.16386599838733673,0.2910262644290924,0.5630625768735802,
Mixed,0.22069801099321698,500,Keyed Random Matching,0809.png,2040,1356,500,6504,0.002351205969113309,True,True,0.0,0.00039982069523974783,82.11215090856173,0.9999978220283151,3318,0.11994620857192434,1,1.2649497999809682,1.2228118000202812,0.00012001850887847772,2.0210841804498245e-08,1792.4767784912178,1795.7624420526415,3.2856635614236893,3.2856635614236893,0.15082422349470762,0.15080976343339697,-1.4460061310644923e-05,1.4460061310644923e-05,0.25,0.24110910186859555,0.2933346927165985,0.2910262644290924,1.0079320273447985,
Mixed,0.22069801099321698,500,Canny Synchronous,0809.png,2040,1356,500,6504,0.002351205969113309,True,False,0.45095325953259535,0.00039054215589874104,82.21412441512307,0.999999199222326,3241,0.11716264676962229,1,0.08602059999248013,0.05353010003454983,0.00010073842713093127,1.614576101549154e-08,1792.4767784912178,1794.24425790428,1.7674794130621194,1.7674794130621194,0.15082422349470762,0.15082422349470762,0.0,0.0,0.25,0.0009256402344955261,0.5111777186393738,0.2910262644290924,1.7564659314929996,BIT_ERRORS
Mixed,0.22069801099321698,2000,GuardianPixel,0809.png,2040,1356,2000,17904,0.006472323442651397,True,True,0.0,0.0010599224940713748,77.87806251855764,0.9999980923989013,8793,0.3178682977615825,1,9.988797200028785,8.120042700029444,0.0003260743825553845,6.66036427232801e-08,1792.4767784912178,1788.1219048039575,-4.354873687260351,4.354873687260351,0.15082422349470762,0.1508343455376251,1.0122042917476426e-05,1.0122042917476426e-05,0.25,0.05083589218696691,0.8235912919044495,0.2910262644290924,2.829955205314862,
Mixed,0.22069801099321698,2000,Sequential Replacement,0809.png,2040,1356,2000,17904,0.006472323442651397,True,True,0.0,0.0010769130661114003,77.80899714609811,0.9999937202133307,8937,0.3230739198334201,1,0.0016226000152528286,1.6200006939470768e-05,0.00016074768157016886,3.370057543257699e-08,1792.4767784912178,1792.0693035163663,-0.4074749748515387,0.4074749748515387,0.15082422349470762,0.15067817687546994,-0.00014604661923767193,0.00014604661923767193,0.25,0.5921450151057401,0.16987590491771698,0.2910262644290924,0.5837133127862646,
Mixed,0.22069801099321698,2000,Sequential Matching,0809.png,2040,1356,2000,17904,0.006472323442651397,True,True,0.0,0.0010769130661114003,77.80899714609811,0.9999937150018442,8937,0.3230739198334201,1,0.04949439998017624,0.001824399980250746,0.00016653170609443328,3.4540297971589184e-08,1792.4767784912178,1794.1830070848318,1.7062285936140142,1.7062285936140142,0.15082422349470762,0.15059430851986813,-0.00022991497483948464,0.00022991497483948464,0.25,0.5921450151057401,0.16987590491771698,0.2910262644290924,0.5837133127862646,
Mixed,0.22069801099321698,2000,Keyed Random Matching,0809.png,2040,1356,2000,17904,0.006472323442651397,True,True,0.0,0.0010848660998322632,77.77704222400001,0.9999940295185604,9003,0.325459829949679,1,1.8722439999692142,1.9060431999969296,0.00022413095031522927,6.08823305432136e-08,1792.4767784912178,1790.4913765637198,-1.98540192749806,1.98540192749806,0.15082422349470762,0.15074035513910577,-8.386835560184047e-05,8.386835560184047e-05,0.25,0.2529156947684105,0.2921532094478607,0.2910262644290924,1.0038723137960728,
Mixed,0.22069801099321698,2000,Canny Synchronous,0809.png,2040,1356,2000,17904,0.006472323442651397,True,False,0.48469615728328863,0.00108691460851794,77.76884935002573,0.9999977176358654,9020,0.326074382555382,1,0.10251930000958964,0.05429780000122264,0.00015689166522066147,3.7661915288485075e-08,1792.4767784912178,1794.1645791527349,1.6878006615170307,1.6878006615170307,0.15082422349470762,0.15085603562959105,3.181213488342993e-05,3.181213488342993e-05,0.25,0.00022172949002217295,0.5183115601539612,0.2910262644290924,1.7809786383738782,BIT_ERRORS
Mixed,0.22069801099321698,5000,GuardianPixel,0809.png,2040,1356,5000,40024,0.014468737347446354,True,True,0.0,0.002410010218443326,74.31061476880535,0.9999958193281073,19985,0.7224608132338481,1,14.206258100050036,8.852761099988129,0.0004880270692347737,1.792634683978639e-07,1792.4767784912178,1793.3070322996696,0.8302538084517437,0.8302538084517437,0.15082422349470762,0.15079385736595524,-3.0366128752373767e-05,3.0366128752373767e-05,0.25,0.037478108581436076,0.8293202519416809,0.2910262644290924,2.8496405764907933,
Mixed,0.22069801099321698,5000,Sequential Replacement,0809.png,2040,1356,5000,40024,0.014468737347446354,True,True,0.0,0.0024104922204870147,74.30974626668886,0.9999814595136924,20004,0.7231476661461045,1,0.0021693999879062176,3.090000245720148e-05,0.00028245319760155415,1.0511832194845035e-07,1792.4767784912178,1780.5902313806837,-11.886547110534138,11.886547110534138,0.15082422349470762,0.15039475967378102,-0.0004294638209265955,0.0004294638209265955,0.25,0.5904319136172765,0.16377225518226624,0.2910262644290924,0.5627404643479139,
Mixed,0.22069801099321698,5000,Sequential Matching,0809.png,2040,1356,5000,40024,0.014468737347446354,True,True,0.0,0.0024104922204870147,74.30974626668886,0.9999814839733953,20004,0.7231476661461045,1,0.08256539999274537,0.004473799956031144,0.00023521699732006663,7.167633431270175e-08,1792.4767784912178,1788.3022196122615,-4.174558878956304,4.174558878956304,0.15082422349470762,0.1503745155879461,-0.0004497079067615206,0.0004497079067615206,0.25,0.5904319136172765,0.16377225518226624,0.2910262644290924,0.5627404643479139,
Mixed,0.22069801099321698,5000,Keyed Random Matching,0809.png,2040,1356,5000,40024,0.014468737347446354,True,True,0.0,0.0024185657547188,74.29522461608462,0.9999867504461152,20071,0.72556972641564,1,1.4806455000070855,1.3534862999804318,0.0002720901536622503,9.487909656815889e-08,1792.4767784912178,1796.1848156601318,3.708037168913961,3.708037168913961,0.15082422349470762,0.15065214876511077,-0.00017207472959684944,0.00017207472959684944,0.25,0.25125803397937324,0.2922789752483368,0.2910262644290924,1.004304459673775,
Mixed,0.22069801099321698,5000,Canny Synchronous,0809.png,2040,1356,5000,40024,0.014468737347446354,True,False,0.4865330801519089,0.0024172402490986564,74.29760543860117,0.9999951060425332,20060,0.7251720747295969,1,0.160016399982851,0.05652959999861196,0.00026100410665741013,9.148841033039954e-08,1792.4767784912178,1789.1449001812216,-3.3318783099962275,3.3318783099962275,0.15082422349470762,0.15076349123720284,-6.073225750477529e-05,6.073225750477529e-05,0.25,0.0,0.49483171105384827,0.2910262644290924,1.7002991534958605,BIT_ERRORS
Mixed,0.17226698821167769,500,GuardianPixel,0813.png,2040,1464,500,6856,0.0022956177006321654,True,True,0.0,0.0003842771170398943,82.28435837031171,0.9999985376945326,3439,0.11514920175720561,1,14.148745699960273,10.040337099984754,0.00022612414729097777,2.553996071879912e-08,465419.0521029145,465099.38422409876,-319.66787881572964,319.66787881572964,0.3227231329690346,0.3226447819564984,-7.835101253617083e-05,7.835101253617083e-05,0.25,0.0953765629543472,0.6912482380867004,0.23567235469818115,2.9330900477146007,
Mixed,0.17226698821167769,500,Sequential Replacement,0813.png,2040,1464,500,6856,0.0022956177006321654,True,True,0.0,0.00038182167220257866,82.3121978555078,0.9999984531687076,3421,0.1145465016607736,1,0.0016542000230401754,1.1299969628453255e-05,0.00044041751491124707,4.552469570010741e-06,465419.0521029145,462467.64711748215,-2951.4049854323384,2951.4049854323384,0.3227231329690346,0.32192890817529196,-0.0007942247937426372,0.0007942247937426372,0.25,0.6919029523531132,0.10329093784093857,0.23567235469818115,0.43828194432571577,
Mixed,0.17226698821167769,500,Sequential Matching,0813.png,2040,1464,500,6856,0.0022956177006321654,True,True,0.0,0.00038182167220257866,82.3121978555078,0.9999982255262739,3421,0.1145465016607736,1,0.03648329997668043,0.0007402999908663332,0.0004350601807207412,2.6787527805558322e-06,465419.0521029145,462567.860511326,-2851.1915915884892,2851.1915915884892,0.3227231329690346,0.32183113682631526,-0.0008919961427193424,0.0008919961427193424,0.25,0.6919029523531132,0.10329093784093857,0.23567235469818115,0.43828194432571577,
Mixed,0.17226698821167769,500,Keyed Random Matching,0813.png,2040,1464,500,6856,0.0022956177006321654,True,True,0.0,0.000386620950748241,82.25794976390534,0.9999963940230329,3464,0.1159862852244723,1,1.362249800004065,1.3781996000325307,0.00020179292117575632,8.232186170701737e-08,465419.0521029145,464730.97682873684,-688.0752741776523,688.0752741776523,0.3227231329690346,0.3221719972141862,-0.0005511357548483864,0.0005511357548483864,0.25,0.25635103926096997,0.23430325090885162,0.23567235469818115,0.9941906474729167,
Mixed,0.17226698821167769,500,Canny Synchronous,0813.png,2040,1464,500,6856,0.0022956177006321654,True,False,0.4486581096849475,0.0003853932283295832,82.2717628138639,0.9999995778965355,3453,0.11561796849887496,1,0.09340589999919757,0.05419860000256449,0.00010870923961570078,3.299528408250274e-08,465419.0521029145,465396.26386300987,-22.78823990462115,22.78823990462115,0.3227231329690346,0.32272045430193935,-2.6786670952461122e-06,2.6786670952461122e-06,0.25,0.0,0.6157146692276001,0.23567235469818115,2.612587590157226,BIT_ERRORS
Mixed,0.17226698821167769,2000,GuardianPixel,0813.png,2040,1464,2000,18584,0.006222543662273652,True,True,0.0,0.00103932283295832,77.96329892430032,0.9999971666768892,9308,0.3116629165327333,1,12.027397500001825,14.582093500008341,0.0003529143897996337,6.257875116706619e-08,465419.0521029145,464976.91319981613,-442.1389030983555,442.1389030983555,0.3227231329690346,0.32260259294974825,-0.0001205400192863526,0.0001205400192863526,0.25,0.059733562526858616,0.772219181060791,0.23567235469818115,3.2766642572471008,
Mixed,0.17226698821167769,2000,Sequential Replacement,0813.png,2040,1464,2000,18584,0.006222543662273652,True,True,0.0,0.0010368673881210044,77.97357145742203,0.9999924231515588,9290,0.3110602164363013,1,0.005873999965842813,0.00017359998309984803,0.0010911103967998863,2.2680839415004184e-05,465419.0521029145,457883.4976700401,-7535.554432874371,7535.554432874371,0.3227231329690346,0.32067797064180864,-0.002045162327225958,0.002045162327225958,0.25,0.663832077502691,0.09678605198860168,0.23567235469818115,0.41068054890253386,
Mixed,0.17226698821167769,2000,Sequential Matching,0813.png,2040,1464,2000,18584,0.006222543662273652,True,True,0.0,0.0010368673881210044,77.97357145742203,0.9999899480639552,9290,0.3110602164363013,1,0.29571340000256896,0.008994299976620823,0.0010618682810100367,1.6236770019995305e-05,465419.0521029145,458137.95689991565,-7281.09520299884,7281.09520299884,0.3227231329690346,0.32037729026036643,-0.0023458427086681666,0.0023458427086681666,0.25,0.663832077502691,0.09678605198860168,0.23567235469818115,0.41068054890253386,
Mixed,0.17226698821167769,2000,Keyed Random Matching,0813.png,2040,1464,2000,18584,0.006222543662273652,True,True,0.0,0.00103430033215472,77.98433696714731,0.9999904562439905,9267,0.31029009964641596,1,3.8261391000123695,5.1154186000349,0.00045068573877638706,7.092335434859166e-07,465419.0521029145,463533.18658627995,-1885.8655166345416,1885.8655166345416,0.3227231329690346,0.3213724150862531,-0.0013507178827815158,0.0013507178827815158,0.25,0.24959533829718356,0.24006716907024384,0.23567235469818115,1.018647984307243,
Mixed,0.17226698821167769,2000,Canny Synchronous,0813.png,2040,1464,2000,18584,0.006222543662273652,True,False,0.4905832974601808,0.0010443453337619201,77.94236230259038,0.99999895733001,9357,0.313303600128576,1,0.16513229999691248,0.07974150002701208,0.00017589913925497266,6.232775543061718e-08,465419.0521029145,465408.92884543474,-10.123257479746826,10.123257479746826,0.3227231329690346,0.32270572163291544,-1.741133611915524e-05,1.741133611915524e-05,0.25,0.0,0.6504181623458862,0.23567235469818115,2.7598407253954678,BIT_ERRORS
Mixed,0.17226698821167769,5000,GuardianPixel,0813.png,2040,1464,5000,41424,0.013870138219222115,True,True,0.0,0.002316377370620379,74.48271047337839,0.9999946404930055,20734,0.6942435444123004,1,15.939628099964466,11.783173799980432,0.0005578324225865202,1.6555209488508394e-07,465419.0521029145,464643.4816458036,-775.5704571108799,775.5704571108799,0.3227231329690346,0.32248941926497376,-0.00023371370406083392,0.00023371370406083392,0.25,0.04485386321983216,0.7882545590400696,0.23567235469818115,3.3447052372755586,
Mixed,0.17226698821167769,5000,Sequential Replacement,0813.png,2040,1464,5000,41424,0.013870138219222115,True,True,0.0,0.0023090110361084324,74.49654352199526,0.9999789242397749,20688,0.6927033108325298,1,0.002253500046208501,3.260001540184021e-05,0.0022951712561162896,7.488811686528273e-05,465419.0521029145,448328.4376534603,-17090.61444945418,17090.61444945418,0.3227231329690346,0.3179664898746384,-0.004756643094396218,0.004756643094396218,0.25,0.6363109048723898,0.0974493995308876,0.23567235469818115,0.4134952513021235,
Mixed,0.17226698821167769,5000,Sequential Matching,0813.png,2040,1464,5000,41424,0.013870138219222115,True,True,0.0,0.0023090110361084324,74.49654352199526,0.9999721921730437,20688,0.6927033108325298,1,0.08443579997401685,0.004790699982549995,0.0022645898067788135,5.716982921089411e-05,465419.0521029145,448881.25003198686,-16537.80207092763,16537.80207092763,0.3227231329690346,0.3174113361191471,-0.0053117968498874735,0.0053117968498874735,0.25,0.6363109048723898,0.0974493995308876,0.23567235469818115,0.4134952513021235,
Mixed,0.17226698821167769,5000,Keyed Random Matching,0813.png,2040,1464,5000,41424,0.013870138219222115,True,True,0.0,0.0022995240901460766,74.51442397202382,0.9999786060786146,20603,0.689857227043823,1,1.5342655000276864,1.46681129996432,0.0009062823672274038,2.6337224899812665e-06,465419.0521029145,461486.27183146565,-3932.7802714488353,3932.7802714488353,0.3227231329690346,0.3196594074788385,-0.003063725490196123,0.003063725490196123,0.25,0.2475853031111974,0.23578056693077087,0.23567235469818115,1.0004591638791418,
Mixed,0.17226698821167769,5000,Canny Synchronous,0813.png,2040,1464,5000,41424,0.013870138219222115,True,False,0.4848638470451912,0.002301533090467517,74.51063137490998,0.9999978367149925,20621,0.690459927140255,1,0.3321495000272989,0.06159190001199022,0.0002538037072752584,1.487540044815161e-07,465419.0521029145,465362.376494177,-56.67560873751063,56.67560873751063,0.3227231329690346,0.32272514196935603,2.009000321434584e-06,2.009000321434584e-06,0.25,0.0,0.6038283109664917,0.23567235469818115,2.5621516437080514,BIT_ERRORS
Mixed,0.19882741394965567,500,GuardianPixel,0823.png,2040,1284,500,6752,0.0025777289108789934,True,True,0.0,0.0004242766680919512,81.8543121125432,0.9999985536897134,3334,0.12728300042758536,1,11.161713099980261,9.295698000001721,0.00022855455785637512,3.298136787926771e-08,99781.87170353727,99780.34934545858,-1.5223580786841922,1.5223580786841922,0.2737271699957241,0.2737256429051371,-1.527090586983526e-06,1.527090586983526e-06,0.25,0.09658068386322735,0.7161686420440674,0.26792919635772705,2.6729772334623476,
Mixed,0.19882741394965567,500,Sequential Replacement,0823.png,2040,1284,500,6752,0.0025777289108789934,True,True,0.0,0.00043203937857593715,81.77557028129785,0.9999977572131118,3395,0.12961181357278112,1,0.001799300021957606,1.869996776804328e-05,0.00018197829495245817,2.546292575785171e-07,99781.87170353727,99819.86098685107,37.989283313800115,37.989283313800115,0.2737271699957241,0.273375939160711,-0.0003512308350130944,0.0003512308350130944,0.25,1.0,0.014900775626301765,0.26792919635772705,0.05561460202495781,
Mixed,0.19882741394965567,500,Sequential Matching,0823.png,2040,1284,500,6752,0.0025777289108789934,True,True,0.0,0.00043203937857593715,81.77557028129785,0.9999977304147675,3395,0.12961181357278112,1,0.032898399978876114,0.000852299970574677,0.00013642009243988382,1.0415232634916426e-07,99781.87170353727,99791.93956100533,10.067857468064176,10.067857468064176,0.2737271699957241,0.2733240180807526,-0.00040315191497153346,0.00040315191497153346,0.25,1.0,0.014900775626301765,0.26792919635772705,0.05561460202495781,
Mixed,0.19882741394965567,500,Keyed Random Matching,0823.png,2040,1284,500,6752,0.0025777289108789934,True,True,0.0,0.0004292397124997455,81.80380465557106,0.999996401108357,3373,0.12877191374992364,1,1.626091699989047,1.2205032000201754,0.00014787327184248488,2.8728122903175502e-08,99781.87170353727,99756.04192624593,-25.82977729133563,25.82977729133563,0.2737271699957241,0.27348283550180197,-0.00024433449392213813,0.00024433449392213813,0.25,0.24873999407056033,0.2682643234729767,0.26792919635772705,1.0012508047641147,
Mixed,0.19882741394965567,500,Canny Synchronous,0823.png,2040,1284,500,6752,0.0025777289108789934,True,False,0.4874111374407583,0.0004308940606356769,81.7870985297339,0.9999994722911133,3386,0.12926821819070308,1,0.0975474999868311,0.05560890003107488,0.0001264940036242954,3.197426682678879e-08,99781.87170353727,99784.08016117236,2.2084576350898715,2.2084576350898715,0.2737271699957241,0.27372869708631115,1.5270905870390372e-06,1.5270905870390372e-06,0.25,0.0,0.5997000932693481,0.26792919635772705,2.238278251947785,BIT_ERRORS
Mixed,0.19882741394965567,2000,GuardianPixel,0823.png,2040,1284,2000,18232,0.006960478895608088,True,True,0.0,0.0011474813185918188,77.53334737071273,0.9999974216186924,9014,0.3441298637835196,1,10.530503900023177,8.21158290002495,0.00038915358459064043,1.1491443095028022e-07,99781.87170353727,99735.43536086286,-46.43634267440939,46.43634267440939,0.2737271699957241,0.27372487935984363,-2.290635880475289e-06,2.290635880475289e-06,0.25,0.05402706900377191,0.8040530681610107,0.26792919635772705,3.0009908553880598,
Mixed,0.19882741394965567,2000,Sequential Replacement,0823.png,2040,1284,2000,18232,0.006960478895608088,True,True,0.0,0.0011735691161199682,77.43571688862917,0.9999871408556812,9222,0.3520707348359905,1,0.0019005999783985317,2.8199981898069382e-05,0.0004489646325820052,1.4327423312097889e-06,99781.87170353727,99890.28221791753,108.41051438025897,108.41051438025897,0.2737271699957241,0.27279564473764584,-0.0009315252580782696,0.0009315252580782696,0.25,0.998373454782043,0.013168137520551682,0.26792919635772705,0.049147825991200204,
Mixed,0.19882741394965567,2000,Sequential Matching,0823.png,2040,1284,2000,18232,0.006960478895608088,True,True,0.0,0.0011735691161199682,77.43571688862917,0.9999868780235247,9222,0.3520707348359905,1,0.05172899999888614,0.0025390000082552433,0.0003675198012746134,6.786496891013486e-07,99781.87170353727,99857.28418213967,75.41247860240401,75.41247860240401,0.2737271699957241,0.2725497831531366,-0.0011773868425875023,0.0011773868425875023,0.25,0.998373454782043,0.013168137520551682,0.26792919635772705,0.049147825991200204,
Mixed,0.19882741394965567,2000,Keyed Random Matching,0823.png,2040,1284,2000,18232,0.006960478895608088,True,True,0.0,0.0011640247999511332,77.47118127661263,0.999990281869311,9147,0.34920743998533993,1,1.9992183999856934,1.3543891999870539,0.00021964652943212451,6.675075541736135e-08,99781.87170353727,99752.83945011228,-29.032253424986266,29.032253424986266,0.2737271699957241,0.27304685113920957,-0.000680318856514539,0.000680318856514539,0.25,0.25035530775117526,0.2682301104068756,0.26792919635772705,1.0011231103337719,
Mixed,0.19882741394965567,2000,Canny Synchronous,0823.png,2040,1284,2000,18232,0.006960478895608088,True,False,0.48771390960947786,0.001155880316820394,77.50167492557924,0.9999983630395337,9083,0.3467640950461181,1,0.3891689999727532,0.07187929999781772,0.00018732311200700836,6.472646251251249e-08,99781.87170353727,99791.40037914147,9.528675604204182,9.528675604204182,0.2737271699957241,0.27373633253924623,9.162543522123201e-06,9.162543522123201e-06,0.25,0.0,0.5249857306480408,0.26792919635772705,1.959419644386584,BIT_ERRORS
Mixed,0.19882741394965567,5000,GuardianPixel,0823.png,2040,1284,5000,40416,0.015429723291185634,True,True,0.0,0.002574547472156048,74.02379456662187,0.999995517767264,20213,0.7716770508826584,1,9.87452100001974,8.991454200004227,0.0005871663307067398,2.945763820747254e-07,99781.87170353727,99671.83464838173,-110.03705515553884,110.03705515553884,0.2737271699957241,0.2736660863722436,-6.108362348050678e-05,6.108362348050678e-05,0.25,0.0402216395389106,0.8303382396697998,0.26792919635772705,3.099095772157542,
Mixed,0.19882741394965567,5000,Sequential Replacement,0823.png,2040,1284,5000,40416,0.015429723291185634,True,True,0.0,0.0025723840938244457,74.02744545381542,0.9999642033980171,20214,0.7717152281473337,1,0.0018254999886266887,3.6999990697950125e-05,0.0009350884694480079,4.910407231667116e-06,99781.87170353727,99810.0301367511,28.158433213829994,28.158433213829994,0.2737271699957241,0.27157702644920895,-0.0021501435465151597,0.0021501435465151597,0.25,0.9967349361828436,0.013585485517978668,0.26792919635772705,0.05070550616603924,
Mixed,0.19882741394965567,5000,Sequential Matching,0823.png,2040,1284,5000,40416,0.015429723291185634,True,True,0.0,0.0025723840938244457,74.02744545381542,0.9999633536745464,20214,0.7717152281473337,1,0.07980910001788288,0.004656500008422881,0.0006632663449595813,2.1660217531013925e-06,99781.87170353727,99768.32283477052,-13.548868766753003,13.548868766753003,0.2737271699957241,0.2712212143424348,-0.0025059556532893157,0.0025059556532893157,0.25,0.9967349361828436,0.013585485517978668,0.26792919635772705,0.05070550616603924,
Mixed,0.19882741394965567,5000,Keyed Random Matching,0823.png,2040,1284,5000,40416,0.015429723291185634,True,True,0.0,0.002570857003237432,74.03002439974574,0.9999783937144834,20202,0.7712571009712296,1,1.4109570999862626,1.300279600021895,0.0003591208030460328,1.7194780367428518e-07,99781.87170353727,99709.14539382096,-72.7263097163086,72.7263097163086,0.2737271699957241,0.27235507910329243,-0.0013720908924316766,0.0013720908924316766,0.25,0.24740124740124741,0.26551929116249084,0.26792919635772705,0.9910054401386753,
Mixed,0.19882741394965567,5000,Canny Synchronous,0823.png,2040,1284,5000,40416,0.015429723291185634,True,False,0.4902513855898654,0.0025866369393032396,74.00344885503644,0.9999962322446124,20326,0.7759910817909719,1,0.18447370000649244,0.08439630002249032,0.00027894854722782496,1.186184993884967e-07,99781.87170353727,99807.33687897374,25.465175436474965,25.465175436474965,0.2737271699957241,0.2736783030969397,-4.8866898784416524e-05,4.8866898784416524e-05,0.25,0.0,0.5337975025177002,0.26792919635772705,1.9923080790530858,BIT_ERRORS
Mixed,0.21880104676497436,500,GuardianPixel,0826.png,2040,1536,500,6584,0.002101205065359477,True,True,0.0,0.00035179653458605666,82.66788803795262,0.9999989406645177,3307,0.10553896037581699,1,14.697777599969413,11.348273299983703,0.00022786458333333556,3.1586778502867174e-08,56298.68964846491,56193.159360928315,-105.530287536596,105.530287536596,0.21767131331699346,0.2176611008986928,-1.0212418300653558e-05,1.0212418300653558e-05,0.25,0.08678560628968854,0.7243555784225464,0.28429290652275085,2.547919986053465,
Mixed,0.21880104676497436,500,Sequential Replacement,0826.png,2040,1536,500,6584,0.002101205065359477,True,True,0.0,0.0003540305010893246,82.64039681090279,0.9999982550567972,3328,0.10620915032679738,1,0.0019312999793328345,1.9199971575289965e-05,0.00015020765250544688,2.3087801120225074e-07,56298.68964846491,56264.836298167545,-33.85335029736598,33.85335029736598,0.21767131331699346,0.2176611008986928,-1.0212418300653558e-05,1.0212418300653558e-05,0.25,0.8843149038461539,0.0341191291809082,0.28429290652275085,0.12001400104640944,
Mixed,0.21880104676497436,500,Sequential Matching,0826.png,2040,1536,500,6584,0.002101205065359477,True,True,0.0,0.0003540305010893246,82.64039681090279,0.9999982491886085,3328,0.10620915032679738,1,0.04363610001746565,0.0007622999837622046,0.0001329741966230938,1.0845822605441242e-07,56298.68964846491,56271.03093114151,-27.658717323400197,27.658717323400197,0.21767131331699346,0.2175704656862745,-0.0001008476307189643,0.0001008476307189643,0.25,0.8843149038461539,0.0341191291809082,0.28429290652275085,0.12001400104640944,
